yes,no,missing,total,pct_yes,pct_reporting,roll_avg,roll_reporting
25,139,2,166,0.1524390243902439,0.9879518072289156,0.1424049064023049,0.8782546487415199
18,128,3,149,0.1232876712328767,0.9798657718120806,0.14033239149406568,0.883344342112444
6,110,2,118,0.05172413793103448,0.9830508474576272,0.10284975918384717,0.8934543629271926
47,168,6,221,0.2186046511627907,0.9728506787330317,0.11759547858072936,0.8895758884604829
16,85,1,102,0.15841584158415842,0.9901960784313726,0.1297221114120797,0.9539349654246019
4,54,1,59,0.06896551724137931,0.9830508474576272,0.12334056192708195,0.9734916798965706
2,29,8,39,0.06451612903225806,0.7948717948717948,0.11970756751067739,0.9559768322846356
26,134,4,164,0.1625,0.975609756097561,0.12114484974064256,0.9542136821230135
20,106,14,140,0.15873015873015872,0.9,0.12620806224025427,0.942804286149859
32,89,19,140,0.2644628099173554,0.8642857142857143,0.15659930109544298,0.9258378385538715
15,91,2,108,0.14150943396226415,0.9814814814814815,0.1455856986382249,0.9270708103750785
8,58,1,67,0.12121212121212122,0.9850746268656716,0.14027088144221958,0.9263391744371213
7,121,4,132,0.0546875,0.9696969696969697,0.13823116469345112,0.9244314776141703
17,32,1,50,0.3469387755102041,0.98,0.1785772570474434,0.9508783640610566
20,80,1,101,0.2,0.9900990099009901,0.18393439990458624,0.9529482574615465
8,21,1,30,0.27586206896551724,0.9666666666666667,0.20066752993820888,0.9624720669853561
9,82,5,96,0.0989010989010989,0.9479166666666666,0.17701585693588656,0.9744193458969208
19,35,1,55,0.35185185185185186,0.9818181818181818,0.2070647737772562,0.9744674459450209
0,4,59,63,0.0,0.06349206349206349,0.18974875646123893,0.8428127940345053
8,187,13,208,0.041025641025641026,0.9375,0.18779706232204477,0.8382132269349382
44,184,4,232,0.19298245614035087,0.9827586206896551,0.16580330241206573,0.8386073156048891
49,91,12,152,0.35,0.9210526315789473,0.18723187384063714,0.8287435472731686
4,54,7,65,0.06896551724137931,0.8923076923076924,0.15767522359433173,0.818120836650458
35,188,6,229,0.15695067264573992,0.9737991266375546,0.16596801984356618,0.8218183309320134
0,3,64,67,0.0,0.04477611940298507,0.11570346957901591,0.6879551791584139
6,8,1,15,0.42857142857142855,0.9333333333333333,0.17692795937493427,0.8122182177071667
22,63,2,87,0.25882352941176473,0.9770114942528736,0.2080419434300948,0.8178627168861486
2,60,3,65,0.03225806451612903,0.9538461538461539,0.18508131605520597,0.8137323644799341
49,64,31,144,0.4336283185840708,0.7847222222222222,0.1970282187100732,0.7942565917146878
195,331,66,592,0.37072243346007605,0.8885135135135135,0.2401363495984585,0.7937145661726621
1,57,1,59,0.017241379310344827,0.9830508474576272,0.22017787912197348,0.7950362405755297
31,67,8,106,0.3163265306122449,0.9245283018867925,0.2653673834951513,0.9207151237875022
2,0,0,2,1.0,1.0,0.3470000365563758,0.9302389333113117
1,15,1,17,0.0625,0.9411764705882353,0.3189538180689809,0.9251196442163634
13,90,2,105,0.1262135922330097,0.9809523809523809,0.3323760363142495,0.9289919623743959
29,114,6,149,0.20279720279720279,0.959731543624161,0.29940016263041125,0.9539932940032443
26,33,4,63,0.4406779661016949,0.9365079365079365,0.3093938101506425,0.9608496401453047
5,24,2,31,0.1724137931034483,0.9354838709677419,0.3315612978353716,0.9540543577896067
1,23,0,24,0.041666666666666664,1.0,0.29395227311343347,0.9644164036362438
43,69,5,117,0.38392857142857145,0.9572649572649573,0.2059420690318008,0.9583113975312377
17,91,2,110,0.1574074074074074,0.9818181818181818,0.21950027009000186,0.9641173562783731
40,83,3,126,0.3252032520325203,0.9761904761904762,0.252280065973067,0.9636921862103459
187,219,11,417,0.4605911330049261,0.973621103117506,0.28598770195099643,0.9649187773649945
8,83,13,104,0.08791208791208792,0.875,0.23361150671765835,0.9567468645320647
4,35,1,40,0.10256410256410256,0.975,0.22275331728804035,0.9626992454844457
0,13,1,14,0.0,0.9285714285714286,0.2168009363356594,0.9524951638517928
2,13,1,16,0.13333333333333333,0.9375,0.18100161660776828,0.9496715985282275
36,221,12,269,0.14007782101167315,0.9553903345724907,0.17852596140837765,0.9458961917788429
45,111,15,171,0.28846153846153844,0.9122807017543859,0.17327714518395165,0.9367662240022586
3,22,1,26,0.12,0.9615384615384616,0.1246212690403908,0.9350401323481093
5,72,49,126,0.06493506493506493,0.6111111111111112,0.12133883718653037,0.8973417196496966
5,46,1,52,0.09803921568627451,0.9807692307692307,0.12069242477541206,0.8981658954738725
20,169,17,206,0.10582010582010581,0.9174757281553398,0.1358095827497129,0.8965807954144313
23,141,2,166,0.1402439024390244,0.9879518072289156,0.13679680690766877,0.9037881964471335
22,124,3,149,0.1506849315068493,0.9798657718120806,0.13831210840697966,0.9072846874813606
7,109,2,118,0.0603448275862069,0.9830508474576272,0.10572400685336085,0.9173947082961094
49,166,6,221,0.22790697674418606,0.9728506787330317,0.12113928924538743,0.9190107393239051
15,86,1,102,0.1485148514851485,0.9901960784313726,0.13307925875254223,0.973165734655371
2,56,1,59,0.034482758620689655,0.9830508474576272,0.12399976488603012,0.9734916798965705
2,29,8,39,0.06451612903225806,0.7948717948717948,0.11809919677348044,0.9559768322846356
25,135,4,164,0.15625,0.975609756097561,0.12038578213933408,0.9542136821230134
20,106,14,140,0.15873015873015872,0.9,0.12153510031409256,0.942804286149859
32,92,16,140,0.25806451612903225,0.8857142857142857,0.14978077010592478,0.9288990630436675
18,88,2,108,0.16981132075471697,0.9814814814814815,0.14148139067885776,0.9301320348648746
8,58,1,67,0.12121212121212122,0.9850746268656716,0.13758100063985385,0.9294003989269173
6,122,4,132,0.046875,0.9696969696969697,0.1393513208368982,0.9274927021039662
17,32,1,50,0.3469387755102041,0.98,0.17969741319089047,0.9539395885508526
20,80,1,101,0.2,0.9900990099009901,0.18594741319089048,0.9560094819513426
8,21,1,30,0.27586206896551724,0.9666666666666667,0.20268054322451312,0.9655332914751521
10,84,2,96,0.10638297872340426,0.9791666666666666,0.18101175216656626,0.9788836316112065
19,35,1,55,0.35185185185185186,0.9818181818181818,0.2070175423232998,0.9789317316593066
0,4,59,63,0.0,0.06349206349206349,0.1897015250072825,0.847277079748791
9,186,13,208,0.046153846153846156,0.9375,0.18959850302926054,0.842677512649224
49,179,4,232,0.2149122807017544,0.9827586206896551,0.170737575199482,0.8430716013191747
50,91,11,152,0.3546099290780142,0.9276315789473685,0.1928247079249126,0.8341476826115145
2,55,7,64,0.03508771929824561,0.890625,0.1584283722581595,0.8232845873734193
33,190,6,229,0.14798206278026907,0.9737991266375546,0.16437109855199733,0.822517795940689
9,57,1,67,0.13636363636363635,0.9850746268656716,0.13358706776796656,0.8229830023760447
6,8,1,15,0.42857142857142855,0.9333333333333333,0.1948115575638849,0.9472460409247975
22,63,2,87,0.25882352941176473,0.9770114942528736,0.22519294088644473,0.9528905401037794
2,60,3,65,0.03225806451612903,0.9538461538461539,0.1990994814313554,0.948760187697565
50,66,28,144,0.43103448275862066,0.8055555555555556,0.2100172748142992,0.9313207557844488
197,322,73,592,0.37957610789980734,0.8766891891891891,0.2592299017573794,0.9293299256686186
1,57,1,59,0.017241379310344827,0.9830508474576272,0.24055266126167593,0.9306516000714862
31,72,3,106,0.30097087378640774,0.9716981132075472,0.2640679808935004,0.9287406695488969
2,0,0,2,1.0,1.0,0.34570063395472495,0.9382644790727065
1,15,1,17,0.0625,0.9411764705882353,0.31765441546733,0.9331451899777582
8,95,2,105,0.07766990291262135,0.9809523809523809,0.3241418209525432,0.9370175081357907
28,114,7,149,0.19718309859154928,0.9530201342281879,0.29073448035724725,0.9580838765175951
26,33,4,63,0.4406779661016949,0.9365079365079365,0.29946331724323116,0.9666294118488449
5,24,2,31,0.1724137931034483,0.9354838709677419,0.3216308049279602,0.959834129493147
1,21,0,22,0.045454545454545456,1.0,0.296567132259105,0.9587688561961263
40,61,8,109,0.39603960396039606,0.926605504587156,0.21028707568201874,0.9482839282800057
15,74,2,91,0.16853932584269662,0.978021978021978,0.22543555080240396,0.9535475721991118
35,67,3,105,0.3431372549019608,0.9714285714285714,0.2594175646605788,0.952411447646198
191,176,14,381,0.5204359673024523,0.963254593175853,0.30190533388467017,0.953073433863438
6,78,13,97,0.07142857142857142,0.865979381443299,0.24717435058225828,0.9436128612366937
4,28,1,33,0.125,0.9696969696969697,0.23857646698437468,0.9535695711934038
0,12,2,14,0.0,0.8571428571428571,0.2320829604908682,0.9331614079280977
1,8,1,10,0.1111111111111111,0.9,0.19137889008382744,0.929360621558504
34,183,14,231,0.15668202764976957,0.9393939393939394,0.18968499034198075,0.923842330325927
47,93,15,155,0.3357142857142857,0.9032258064516129,0.18862456617231288,0.9140990781863615
3,21,0,24,0.125,1.0,0.13213371370053398,0.9193484220183825
4,57,61,122,0.06557377049180328,0.5,0.13129731356670996,0.8670656532407683
3,37,8,48,0.075,0.8333333333333334,0.12415445642385282,0.8475851337602488
15,156,16,187,0.08771929824561403,0.9144385026737968,0.13668578474465481,0.8557702259789546
22,113,2,137,0.16296296296296298,0.9854014598540146,0.14409319215206223,0.8679704345295279
16,122,3,141,0.11594202898550725,0.9787234042553191,0.1382731923428819,0.8735889295097251
4,97,2,103,0.039603960396039604,0.9805825242718447,0.09597171729741817,0.8846398891983297
47,168,6,221,0.2186046511627907,0.9728506787330317,0.10934381032067399,0.88076141473162
10,68,1,79,0.1282051282051282,0.9873417721518988,0.11829114713686327,0.9503816678961768
3,48,1,52,0.058823529411764705,0.9807692307692307,0.11598022276711537,0.9714439389584479
2,27,8,37,0.06896551724137931,0.7837837837837838,0.11330111119508184,0.9527789791170175
25,132,4,161,0.1592356687898089,0.9751552795031055,0.11276864059891697,0.9513152390668876
22,96,13,131,0.1864406779661017,0.9007633587786259,0.1228398761675733,0.9401780897130744
32,75,19,126,0.29906542056074764,0.8492063492063492,0.15990579904824592,0.9214100647037178
16,83,2,101,0.16161616161616163,0.9801980198019802,0.1517645862558703,0.9224596848564247
11,54,1,66,0.16923076923076924,0.9848484848484849,0.15762539211667617,0.9221035009559371
6,108,4,118,0.05263157894736842,0.9661016949152542,0.15674082776461956,0.9200081386910833
16,30,1,47,0.34782608695652173,0.9787234042553191,0.1965780520096399,0.9478566559013026
20,79,1,100,0.20202020202020202,0.99,0.20269012818541035,0.9499773302580018
7,20,1,28,0.25925925925925924,0.9642857142857143,0.21309278265586146,0.9590519524733001
8,68,2,78,0.10526315789473684,0.9743589743589743,0.18540674513214558,0.9769308989236752
20,33,1,54,0.37735849056603776,0.9814814814814815,0.21622707783927078,0.9771142505921754
0,1,59,60,0.0,0.016666666666666666,0.19205125366344658,0.838802562280487
10,162,9,181,0.05813953488372093,0.9502762430939227,0.19283810451149694,0.8365417834488682
50,144,4,198,0.25773195876288657,0.9797979797979798,0.17996751476954906,0.8366952942406769
53,85,11,149,0.38405797101449274,0.9261744966442953,0.20597291034016202,0.8275773651898619
1,55,7,63,0.017857142857142856,0.8888888888888888,0.17148689371128828,0.8168063901331726
33,166,6,205,0.1658291457286432,0.9707317073170731,0.18013917768756063,0.8162882091271867
0,3,64,67,0.0,0.04477611940298507,0.12623082189241236,0.6824731574016872
6,8,1,15,0.42857142857142855,0.9333333333333333,0.18745531168833068,0.8134255383540683
21,47,2,70,0.3088235294117647,0.9714285714285714,0.2232673109066227,0.8164472995447323
3,57,3,63,0.05,0.9523809523809523,0.19359131679763886,0.8125305813422999
50,63,31,144,0.4424778761061947,0.7847222222222222,0.20193701752502485,0.7923231135677179
199,322,68,589,0.381957773512476,0.8845500848896435,0.2539513933329296,0.7917032844249686
0,52,1,53,0.0,0.9811320754716981,0.2302615153716949,0.7931890513042007
32,55,8,95,0.367816091954023,0.9157894736842105,0.28280667136512677,0.917619530487233
2,0,0,2,1.0,1.0,0.3644393244263512,0.9271433400110425
1,15,1,17,0.0625,0.9411764705882353,0.32925024879609904,0.9228216113195657
9,85,2,96,0.09574468085106383,0.9791666666666666,0.33578520320339394,0.9266481419318108
31,107,5,143,0.2246376811594203,0.965034965034965,0.3046651753538548,0.9524071051907741
25,30,4,59,0.45454545454545453,0.9322033898305084,0.3150348440728517,0.9592147201823262
5,23,2,30,0.17857142857142858,0.9333333333333333,0.34054504815448433,0.9523863284482742
1,21,0,22,0.045454545454545456,1.0,0.30140149848740794,0.9573514157052009
42,60,7,109,0.4117647058823529,0.9357798165137615,0.21736788504202975,0.9481771037785954
15,74,2,91,0.16853932584269662,0.978021978021978,0.23251636016241498,0.9534407476977016
36,65,3,104,0.3564356435643564,0.9711538461538461,0.26679218719033276,0.9520409570121966
193,174,14,381,0.5258855585831063,0.963254593175853,0.299061552702205,0.9554205681178554
6,78,13,97,0.07142857142857142,0.865979381443299,0.25115425418957965,0.9453450602514785
4,28,1,33,0.125,0.9696969696969697,0.24350119296508987,0.954840940715101
0,12,2,14,0.0,0.8571428571428571,0.23700768647158338,0.9344327774497947
1,8,1,10,0.1111111111111111,0.9,0.19405717293283456,0.929321375090686
35,182,15,232,0.16129032258064516,0.9353448275862069,0.19302160103825575,0.9232246393141473
47,92,15,154,0.3381294964028777,0.9025974025974026,0.19040643715804453,0.9134308616632268
3,21,0,24,0.125,1.0,0.1331370716461722,0.9186802054952478
7,62,53,122,0.10144927536231885,0.5655737704918032,0.13742574363670754,0.8757651182164626
3,37,8,48,0.075,0.8333333333333334,0.1302828864938504,0.8562845987359432
17,154,16,187,0.09941520467836257,0.9144385026737968,0.14448505859075933,0.8644696909546489
23,113,2,138,0.16911764705882354,0.9855072463768116,0.15277170658328967,0.8766850118656219
18,120,3,141,0.13043478260869565,0.9787234042553191,0.14836377230158262,0.8828819513897808
3,98,2,103,0.0297029702970297,0.9805825242718447,0.10430284000074719,0.8940226830575583
48,167,6,221,0.22325581395348837,0.9728506787330317,0.11833938485124552,0.8901442085908485
9,69,1,79,0.11538461538461539,0.9873417721518988,0.1203301477115736,0.9503967802565764
3,48,1,52,0.058823529411764705,0.9807692307692307,0.11801922334182571,0.9714590513188475
3,26,8,37,0.10344827586206896,0.7837837837837838,0.11859537636806948,0.952794091477417
25,131,4,160,0.16025641025641027,0.975,0.11732948539629615,0.9512930562807298
21,97,13,131,0.17796610169491525,0.9007633587786259,0.12411967383718467,0.9401559069269164
34,74,18,126,0.3148148148148148,0.8571428571428571,0.1648499373397254,0.9225216687656325
15,84,2,101,0.15151515151515152,0.9801980198019802,0.15460127127710585,0.9235712889183393
10,55,1,66,0.15384615384615385,0.9848484848484849,0.16009577677161135,0.9232151050178518
6,108,4,118,0.05263157894736842,0.9661016949152542,0.15921121241955474,0.9211197427529978
17,29,1,47,0.3695652173913043,0.9787234042553191,0.19722791835230266,0.9489682599632172
20,79,1,100,0.20202020202020202,0.99,0.20319417431855863,0.9511111171060743
8,19,1,28,0.2962962962962963,0.9642857142857143,0.2200984878330416,0.9601857393213727
8,68,2,78,0.10526315789473684,0.9743589743589743,0.19016253684445902,0.9769308989236752
19,34,1,54,0.3584905660377358,0.9814814814814815,0.21973045320482823,0.9771142505921754
0,1,59,60,0.0,0.016666666666666666,0.19775243122680622,0.838802562280487
9,159,13,181,0.05357142857142857,0.9281767955801105,0.19788669545881482,0.8333847195183236
51,143,4,198,0.26288659793814434,0.9797979797979798,0.18264689267979195,0.8335382303101324
52,81,11,144,0.39097744360902253,0.9236111111111112,0.20964078433533775,0.8240541033260053
1,55,7,63,0.017857142857142856,0.8888888888888888,0.16986376241545872,0.813283128269316
36,161,6,203,0.18274111675126903,0.9704433497536946,0.18093204225210616,0.8127237533257045
0,3,64,67,0.0,0.04477611940298507,0.12971910424671534,0.6789087016002051
6,8,1,15,0.42857142857142855,0.9333333333333333,0.1909435940426337,0.809861082552586
21,47,2,70,0.3088235294117647,0.9714285714285714,0.22740817987696743,0.8160399076737948
2,58,3,63,0.03333333333333333,0.9523809523809523,0.19461485636199444,0.8121231894713622
53,60,30,143,0.4690265486725664,0.7902097902097902,0.20576472851392927,0.7930658579140307
193,328,68,589,0.3704414587332054,0.8845500848896435,0.2561339164962239,0.7924460287712813
1,51,1,53,0.019230769230769232,0.9811320754716981,0.23277529542186678,0.793972989588139
38,48,8,94,0.4418604651162791,0.9148936170212766,0.2958982190099067,0.918275489247895
2,0,0,2,1.0,1.0,0.3775308720711311,0.9277992987717045
1,15,1,17,0.0625,0.9411764705882353,0.3423417964408791,0.9234775700802279
10,85,2,97,0.10526315789473684,0.979381443298969,0.35261748566393664,0.9273347830685159
31,108,6,145,0.22302158273381295,0.9586206896551724,0.3174739191012576,0.9513934829892848
25,30,4,59,0.45454545454545453,0.9322033898305084,0.3294887756458647,0.958201097980837
5,22,3,30,0.18518518518518517,0.9,0.35319654935363837,0.9466108014848801
1,23,0,24,0.041666666666666664,1.0,0.305337542334615,0.9638772561777831
43,67,7,117,0.39090909090909093,0.9401709401709402,0.21832455532162798,0.9553302476307745
23,84,2,109,0.21495327102803738,0.981651376146789,0.24010359403991902,0.9611123769962823
35,88,3,126,0.2845528455284553,0.9761904761904762,0.26549741247186204,0.9604321048874388
197,206,14,417,0.48883374689826303,0.9664268585131894,0.29307728375913905,0.9623473512138674
7,84,13,104,0.07692307692307693,0.875,0.24353360709681832,0.953560503141305
4,35,1,40,0.10256410256410256,0.975,0.22862897150252756,0.9592056644316277
0,12,2,14,0.0,0.8571428571428571,0.2226765905501466,0.9387975011663215
3,12,1,16,0.2,0.9375,0.19540386327741932,0.9384159382847587
35,219,15,269,0.1377952755905512,0.9442379182156134,0.1843812925006356,0.933071158580305
48,107,16,171,0.3096774193548387,0.9064327485380117,0.18797051733297604,0.9231057689156673
3,23,0,26,0.11538461538461539,1.0,0.13462064140245497,0.9279019319852116
5,50,71,126,0.09090909090909091,0.4365079365079365,0.13661864340045698,0.8652602086292026
5,39,8,52,0.11363636363636363,0.8461538461538461,0.13820039498220854,0.8468536152226092
18,171,17,206,0.09523809523809523,0.9174757281553398,0.1518058371590793,0.8554725967958209
24,140,2,166,0.14634146341463414,0.9879518072289156,0.14414033193259845,0.8626799978285232
18,129,3,150,0.12244897959183673,0.98,0.14194800393278212,0.8677888666548642
3,113,2,118,0.02586206896551724,0.9830508474576272,0.10140295387716476,0.8787343093576664
51,164,6,221,0.2372093023255814,0.9728506787330317,0.11880648058301703,0.8748558348909565
14,87,1,102,0.13861386138613863,0.9901960784313726,0.12562144779402387,0.953954140880019
5,53,1,59,0.08620689655172414,0.9830508474576272,0.12170295249621822,0.9735108553519876
3,28,8,39,0.0967741935483871,0.7948717948717948,0.12192239511197421,0.9559960077400527
25,135,4,164,0.15625,0.975609756097561,0.12333790033845503,0.9542328575784306
19,107,14,140,0.15079365079365079,0.9,0.12738713908157132,0.9428042861498591
35,86,19,140,0.2892561983471074,0.8642857142857143,0.16501487185036992,0.9258378385538715
16,91,2,109,0.14953271028037382,0.981651376146789,0.15248964441534027,0.9270950810415511
12,54,1,67,0.18181818181818182,0.9850746268656716,0.15866169019134646,0.9263634451035939
6,121,4,131,0.047244094488188976,0.9694656488549618,0.15309557561084142,0.9244227024460702
18,31,1,50,0.3673469387755102,0.98,0.19174882492900186,0.9508695888929567
20,80,1,101,0.2,0.9900990099009901,0.19799882492900187,0.9529394822934466
8,21,1,30,0.27586206896551724,0.9666666666666667,0.21586574181069706,0.9624632918172561
10,83,3,96,0.10752688172043011,0.96875,0.18990441086402887,0.9773867612050112
18,36,1,55,0.3333333333333333,0.9818181818181818,0.2161616427287374,0.9774105905866388
0,4,59,63,0.0,0.06349206349206349,0.1901876167547114,0.8457559386761232
8,187,13,208,0.041025641025641026,0.9375,0.1892992662600617,0.8411894174111287
51,177,4,232,0.2236842105263158,0.9827586206896551,0.16877601936731965,0.8415835060810795
48,92,12,152,0.34285714285714286,0.9210526315789473,0.18918418263262576,0.831719737749359
2,61,2,65,0.031746031746031744,0.9692307692307692,0.15431046302984214,0.8320860381156594
34,189,6,229,0.15246636771300448,0.9737991266375546,0.16073038960020988,0.8328073419210243
1,1,65,67,0.5,0.029850746268656716,0.1845399134097337,0.696811993985378
6,8,1,15,0.42857142857142855,0.9333333333333333,0.24576440320565207,0.8210750325341307
22,63,2,87,0.25882352941176473,0.9770114942528736,0.2768783872608126,0.8267195317131127
2,60,3,65,0.03225806451612903,0.9538461538461539,0.24953179497364306,0.8225891793068982
48,61,34,143,0.44036697247706424,0.7622377622377622,0.2634617706336318,0.7999013408295861
197,323,72,592,0.37884615384615383,0.8783783783783784,0.31304750236222073,0.7869224278506731
1,57,1,59,0.017241379310344827,0.9830508474576272,0.29372964687612646,0.7882441022535407
36,63,8,107,0.36363636363636365,0.9252336448598131,0.274249127395607,0.9161559449094201
2,0,0,2,1.0,1.0,0.35588178045683144,0.9256797544332296
1,15,1,17,0.0625,0.9411764705882353,0.32783556196943653,0.9205604653382812
12,91,2,105,0.11650485436893204,0.9809523809523809,0.33987081766269406,0.9244327834963136
42,98,9,149,0.3,0.9395973154362416,0.31981839302311343,0.9497698625246679
24,35,4,63,0.4067796610169492,0.9365079365079365,0.32380889404751284,0.9580740851146048
5,23,3,31,0.17857142857142858,0.9032258064516129,0.34685604394195335,0.9466705078280313
1,23,0,24,0.041666666666666664,1.0,0.30633991579870046,0.9657948017194897
44,66,7,117,0.4,0.9401709401709402,0.22062563008441474,0.9572477931724811
22,85,2,109,0.205607476635514,0.981651376146789,0.2410695553180596,0.9630299225379889
36,87,3,126,0.2926829268292683,0.9761904761904762,0.26901177648784413,0.9623496504291454
197,206,14,417,0.48883374689826303,0.9664268585131894,0.29420231175902456,0.9623473512138674
6,85,13,104,0.06593406593406594,0.875,0.24308877638398796,0.953560503141305
4,35,1,40,0.10256410256410256,0.975,0.2281841407896972,0.9592056644316278
0,12,2,14,0.0,0.8571428571428571,0.22223175983731625,0.9387975011663215
3,12,1,16,0.2,0.9375,0.19366033126588764,0.9384159382847587
35,219,15,269,0.1377952755905512,0.9442379182156134,0.18397287397375012,0.933071158580305
48,107,16,171,0.3096774193548387,0.9064327485380117,0.1864006586202602,0.9231057689156671
3,23,0,26,0.11538461538461539,1.0,0.1330507826897391,0.9279019319852116
5,63,58,126,0.07352941176470588,0.5396825396825397,0.13413583209411623,0.8799994376541459
5,39,8,52,0.11363636363636363,0.8461538461538461,0.1357175836758678,0.8615928442475524
21,168,17,206,0.1111111111111111,0.9174757281553398,0.1515905995488837,0.8702118258207643
26,138,2,166,0.15853658536585366,0.9879518072289156,0.14566725460114852,0.8774192268534665
20,127,3,150,0.1360544217687075,0.98,0.14541856119802796,0.8825280956798075
3,113,2,118,0.02586206896551724,0.9830508474576272,0.10487351114241061,0.8934735383826097
51,164,6,221,0.2372093023255814,0.9728506787330317,0.12227703784826291,0.8895950639158998
13,88,1,102,0.12871287128712872,0.9901960784313726,0.130160389208609,0.9539541408800188
2,56,1,59,0.034482758620689655,0.9830508474576272,0.11885273134922703,0.9735108553519876
3,28,8,39,0.0967741935483871,0.7948717948717948,0.11680460026883789,0.9559960077400526
25,135,4,164,0.15625,0.975609756097561,0.11647794521657308,0.9542328575784305
19,107,14,140,0.15079365079365079,0.9,0.11858354936299353,0.9428042861498591
36,82,22,140,0.3050847457627119,0.8428571428571429,0.1584725031911642,0.9227766140640756
15,92,2,109,0.14018691588785046,0.981651376146789,0.14461216227148835,0.9240338565517553
13,53,1,67,0.19696969696969696,0.9850746268656716,0.15436313736899812,0.923302220613798
6,122,4,132,0.046875,0.9696969696969697,0.15613345756604244,0.9213945237908469
18,31,1,50,0.3673469387755102,0.98,0.19478670688420288,0.9478414102377334
19,81,1,101,0.19,0.9900990099009901,0.19960813545563144,0.9499113036382233
8,21,1,30,0.27586206896551724,0.9666666666666667,0.2174750523373267,0.9594351131620327
10,84,2,96,0.10638297872340426,0.9791666666666666,0.1890890856174256,0.978907902277679
18,36,1,55,0.3333333333333333,0.9818181818181818,0.2166814309667803,0.9789317316593065
0,4,59,63,0.0,0.06349206349206349,0.18854290282825215,0.8472770797487911
9,186,13,208,0.046153846153846156,0.9375,0.18843988085023014,0.842677512649224
51,177,4,232,0.2236842105263158,0.9827586206896551,0.16791663395748807,0.8430716013191747
46,92,13,151,0.3333333333333333,0.9139072847682119,0.18839282443367855,0.8321870691573493
1,62,2,65,0.015873015873015872,0.9692307692307692,0.1512515311347498,0.8325533695236497
31,192,6,229,0.13901345291479822,0.9737991266375546,0.15591302744780608,0.8317865780909194
1,1,65,67,0.5,0.029850746268656716,0.1797225512573299,0.695791230155273
6,8,1,15,0.42857142857142855,0.9333333333333333,0.24094704105324824,0.8200542687040258
21,64,2,87,0.24705882352941178,0.9770114942528736,0.26964775210690045,0.8256987678830077
2,60,3,65,0.03225806451612903,0.9538461538461539,0.24230115981973094,0.8215684154767933
53,58,32,143,0.4774774774774775,0.7762237762237763,0.2628931804117515,0.8018993428275881
195,328,69,592,0.372848948374761,0.8834459459459459,0.3138897421977151,0.7896443680726134
1,57,1,59,0.017241379310344827,0.9830508474576272,0.2964937316827932,0.790966042475481
37,62,8,107,0.37373737373737376,0.9252336448598131,0.2784562136452752,0.9188778851313604
2,0,0,2,1.0,1.0,0.36008886670649964,0.9284016946551699
1,15,1,17,0.0625,0.9411764705882353,0.33372332048801223,0.9232824055602215
11,92,2,105,0.10679611650485436,0.9809523809523809,0.3443716136292588,0.9271547237182539
42,100,7,149,0.29577464788732394,0.9530201342281879,0.31841406654495114,0.9524113462903128
25,34,4,63,0.423728813559322,0.9365079365079365,0.3256826187141741,0.9599916306563114
6,23,2,31,0.20689655172413793,0.9354838709677419,0.35277621477328747,0.9531963483006135
1,23,0,24,0.041666666666666664,1.0,0.303231795105834,0.9648360289486364
43,66,8,117,0.3944954128440367,0.9316239316239316,0.21673113979783926,0.9550680191806267
18,89,2,109,0.16822429906542055,0.981651376146789,0.23183461109289932,0.9608501485461343
35,88,3,126,0.2845528455284553,0.9761904761904762,0.2586153920768534,0.9601698764372907
199,204,14,417,0.49379652605459057,0.9664268585131894,0.2852017089857509,0.9611263499928663
7,84,13,104,0.07692307692307693,0.875,0.2380793398294835,0.9523395019203039
4,35,1,40,0.10256410256410256,0.975,0.22317470423519273,0.9579846632106265
0,12,2,14,0.0,0.8571428571428571,0.21722232328281174,0.9375764999453203
3,12,1,16,0.2,0.9375,0.18943726430509225,0.9384159382847586
35,219,15,269,0.1377952755905512,0.9442379182156134,0.18509026095153946,0.9330711585803051
48,107,16,171,0.3096774193548387,0.9064327485380117,0.18867948578387997,0.9231057689156673
3,23,0,26,0.11538461538461539,1.0,0.13462064140245494,0.9279019319852116
6,52,68,126,0.10344827586206896,0.4603174603174603,0.13840995553659666,0.8686615691734202
5,39,8,52,0.11363636363636363,0.8461538461538461,0.13999170711834824,0.8502549757668268
17,172,17,206,0.08994708994708994,0.9174757281553398,0.15284129139650396,0.8588739573400387
28,136,2,166,0.17073170731707318,0.9879518072289156,0.1486601067275144,0.8660813583727409
20,127,3,150,0.1360544217687075,0.98,0.1484114133243939,0.8711902271990818
3,113,2,118,0.02586206896551724,0.9830508474576272,0.10786636326877651,0.882135669901884
51,164,6,221,0.2372093023255814,0.9728506787330317,0.12526988997462882,0.8782571954351742
14,87,1,102,0.13861386138613863,0.9901960784313726,0.13029354504949592,0.9539541408800188
3,55,1,59,0.05172413793103448,0.9830508474576272,0.12144894137730602,0.9735108553519876
4,27,8,39,0.12903225806451613,0.7948717948717948,0.12703253682265261,0.9559960077400526
24,136,4,164,0.15,0.975609756097561,0.12407086434878502,0.9542328575784305
20,107,13,140,0.15748031496062992,0.9071428571428571,0.12713170623334538,0.9438246943131244
37,85,18,140,0.30327868852459017,0.8714285714285714,0.16676265188464148,0.9278786548804021
18,89,2,109,0.16822429906542055,0.981651376146789,0.15690765141890423,0.9291358973680818
12,54,1,67,0.18181818181818182,0.9850746268656716,0.16307969719491042,0.9284042614301244
6,122,4,132,0.046875,0.9696969696969697,0.16238696320476262,0.9264965646071734
